
==================================
>> SD Card is successfully init at 698
==================================

[INFO] main::setup() | System restarted at 759
[INFO] main::loop() | Device wakeup, now_timestamp = 2425399
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978338978
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2425399; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2426191
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978338988
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2426191; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2426993
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978338998
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2426993; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2427774
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339008
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2427774; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2428561
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339018
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2428561; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2429348
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339028
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2429348; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2430129
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339038
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2430129; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2430916
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339048
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2430916; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2431703
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339058
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2431703; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2432485
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339068
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2432485; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2433273
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339078
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2433273; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2434061
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339088
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2434061; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2434842
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339098
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2434842; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2435630
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339108
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2435630; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2436409
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339118
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2436409; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2437193
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339128
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2437193; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2437995
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339138
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2437995; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2438783
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339148
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2438783; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2439564
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339158
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2439564; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2440351
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339168
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2440351; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2441138
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339178
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2441138; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2441919
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339188
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2441919; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2442723
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339198
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2442723; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2443512
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339208
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2443512; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2444293
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339218
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2444293; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2445081
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339228
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2445081; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2445869
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339238
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2445869; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2446650
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339248
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2446650; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2447437
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339258
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2447437; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2448226
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339268
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2448226; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2449018
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339278
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2449018; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2449806
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339288
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2449806; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2450593
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339298
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2450593; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2451374
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339308
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2451374; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2452161
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339318
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2452161; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2452948
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339328
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2452948; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2453729
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339338
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2453729; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2454517
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339348
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2454517; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2455305
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339358
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2455305; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2456086
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339368
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2456086; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2456873
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339378
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2456873; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2457660
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339388
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2457660; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2458443
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339398
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2458443; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2459231
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339408
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2459231; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2460029
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978339418
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2460029; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2460833
