
==================================
>> SD Card is successfully init at 609
==================================

[INFO] main::setup() | System restarted at 669
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740525916; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740525926
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740525926; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740525926; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740525936
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740525936; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740525936; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740525946
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740525946; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740525946; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740525956
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740525956; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740525956; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740525966
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740525966; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740525966; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740525976
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740525976; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740525976; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740525986
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740525986; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740525986; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740525996
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740525996; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740525996; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526006
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526006; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526006; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526016
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526016; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526016; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526026
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526026; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526026; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526036
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526036; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526036; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526046
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526046; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526046; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526056
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526056; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526056; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526066
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526066; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526066; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526076
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526076; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526076; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526086
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526086; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526086; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526096
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526096; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526096; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526106
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526106; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526106; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526116
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526116; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526116; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526126
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526126; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526126; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526136
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526136; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526136; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526146
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526146; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526146; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526156
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526156; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526156; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526166
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526166; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526166; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526176
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526176; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526176; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526186
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526186; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526186; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526196
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526196; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526196; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526206
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526206; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526206; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526216
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526216; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526216; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526226
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526226; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526226; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526236
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526236; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526236; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526246
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526246; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526246; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526256
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526256; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526256; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526266
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526266; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526266; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526276
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526276; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526276; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526286
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526286; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526286; relay_reset_timestamp_s = 1740528924
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740526296
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740526296; send_status_timestamp_s = 1740527244
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740526296; relay_reset_timestamp_s = 1740528924
